,Prognosis,Prog_obj
3241,16,GERD
3242,9,Chronic cholestasis
3243,14,Drug Reaction
3244,33,Peptic ulcer diseae
3245,1,AIDS
3246,12,Diabetes 
3247,17,Gastroenteritis
3248,6,Bronchial Asthma
3249,23,Hypertension 
3250,30,Migraine
3251,7,Cervical spondylosis
3252,32,Paralysis (brain hemorrhage)
3253,28,Jaundice
3254,29,Malaria
3255,8,Chicken pox
3256,11,Dengue
3257,37,Typhoid
3258,40,hepatitis A
3259,19,Hepatitis B
3260,20,Hepatitis C
3261,21,Hepatitis D
3262,22,Hepatitis E
3263,3,Alcoholic hepatitis
3264,36,Tuberculosis
3265,10,Common Cold
3266,34,Pneumonia
3267,13,Dimorphic hemmorhoids(piles)
3268,18,Heart attack
3269,39,Varicose veins
3270,26,Hypothyroidism
3271,24,Hyperthyroidism
3272,25,Hypoglycemia
3273,31,Osteoarthristis
3274,5,Arthritis
3275,0,(vertigo) Paroymsal  Positional Vertigo
3276,2,Acne
3277,38,Urinary tract infection
3278,35,Psoriasis
3279,27,Impetigo
3280,15,Fungal infection
3281,4,Allergy
3282,16,GERD
3283,9,Chronic cholestasis
3284,14,Drug Reaction
3285,33,Peptic ulcer diseae
3286,1,AIDS
3287,12,Diabetes 
3288,17,Gastroenteritis
3289,6,Bronchial Asthma
3290,23,Hypertension 
3291,30,Migraine
3292,7,Cervical spondylosis
3293,32,Paralysis (brain hemorrhage)
3294,28,Jaundice
3295,29,Malaria
3296,8,Chicken pox
3297,11,Dengue
3298,37,Typhoid
3299,40,hepatitis A
3300,19,Hepatitis B
3301,20,Hepatitis C
3302,21,Hepatitis D
3303,22,Hepatitis E
3304,3,Alcoholic hepatitis
3305,36,Tuberculosis
3306,10,Common Cold
3307,34,Pneumonia
3308,13,Dimorphic hemmorhoids(piles)
3309,18,Heart attack
3310,39,Varicose veins
3311,26,Hypothyroidism
3312,24,Hyperthyroidism
3313,25,Hypoglycemia
3314,31,Osteoarthristis
3315,5,Arthritis
3316,0,(vertigo) Paroymsal  Positional Vertigo
3317,2,Acne
3318,38,Urinary tract infection
3319,35,Psoriasis
3320,27,Impetigo
3321,15,Fungal infection
3322,4,Allergy
3323,16,GERD
3324,9,Chronic cholestasis
3325,14,Drug Reaction
3326,33,Peptic ulcer diseae
3327,1,AIDS
3328,12,Diabetes 
3329,17,Gastroenteritis
3330,6,Bronchial Asthma
3331,23,Hypertension 
3332,30,Migraine
3333,7,Cervical spondylosis
3334,32,Paralysis (brain hemorrhage)
3335,28,Jaundice
3336,29,Malaria
3337,8,Chicken pox
3338,11,Dengue
3339,37,Typhoid
3340,40,hepatitis A
3341,19,Hepatitis B
3342,20,Hepatitis C
3343,21,Hepatitis D
3344,22,Hepatitis E
3345,3,Alcoholic hepatitis
3346,36,Tuberculosis
3347,10,Common Cold
3348,34,Pneumonia
3349,13,Dimorphic hemmorhoids(piles)
3350,18,Heart attack
3351,39,Varicose veins
3352,26,Hypothyroidism
3353,24,Hyperthyroidism
3354,25,Hypoglycemia
3355,31,Osteoarthristis
3356,5,Arthritis
3357,0,(vertigo) Paroymsal  Positional Vertigo
3358,2,Acne
3359,38,Urinary tract infection
3360,35,Psoriasis
3361,27,Impetigo
3362,15,Fungal infection
3363,4,Allergy
3364,16,GERD
3365,9,Chronic cholestasis
3366,14,Drug Reaction
3367,33,Peptic ulcer diseae
3368,1,AIDS
3369,12,Diabetes 
3370,17,Gastroenteritis
3371,6,Bronchial Asthma
3372,23,Hypertension 
3373,30,Migraine
3374,7,Cervical spondylosis
3375,32,Paralysis (brain hemorrhage)
3376,28,Jaundice
3377,29,Malaria
3378,8,Chicken pox
3379,11,Dengue
3380,37,Typhoid
3381,40,hepatitis A
3382,19,Hepatitis B
3383,20,Hepatitis C
3384,21,Hepatitis D
3385,22,Hepatitis E
3386,3,Alcoholic hepatitis
3387,36,Tuberculosis
3388,10,Common Cold
3389,34,Pneumonia
3390,13,Dimorphic hemmorhoids(piles)
3391,18,Heart attack
3392,39,Varicose veins
3393,26,Hypothyroidism
3394,24,Hyperthyroidism
3395,25,Hypoglycemia
3396,31,Osteoarthristis
3397,5,Arthritis
3398,0,(vertigo) Paroymsal  Positional Vertigo
3399,2,Acne
3400,38,Urinary tract infection
3401,35,Psoriasis
3402,27,Impetigo
3403,15,Fungal infection
3404,4,Allergy
3405,16,GERD
3406,9,Chronic cholestasis
3407,14,Drug Reaction
3408,33,Peptic ulcer diseae
3409,1,AIDS
3410,12,Diabetes 
3411,17,Gastroenteritis
3412,6,Bronchial Asthma
3413,23,Hypertension 
3414,30,Migraine
3415,7,Cervical spondylosis
3416,32,Paralysis (brain hemorrhage)
3417,28,Jaundice
3418,29,Malaria
3419,8,Chicken pox
3420,11,Dengue
3421,37,Typhoid
3422,40,hepatitis A
3423,19,Hepatitis B
3424,20,Hepatitis C
3425,21,Hepatitis D
3426,22,Hepatitis E
3427,3,Alcoholic hepatitis
3428,36,Tuberculosis
3429,10,Common Cold
3430,34,Pneumonia
3431,13,Dimorphic hemmorhoids(piles)
3432,18,Heart attack
3433,39,Varicose veins
3434,26,Hypothyroidism
3435,24,Hyperthyroidism
3436,25,Hypoglycemia
3437,31,Osteoarthristis
3438,5,Arthritis
3439,0,(vertigo) Paroymsal  Positional Vertigo
3440,2,Acne
3441,38,Urinary tract infection
3442,35,Psoriasis
3443,27,Impetigo
3444,15,Fungal infection
3445,4,Allergy
3446,16,GERD
3447,9,Chronic cholestasis
3448,14,Drug Reaction
3449,33,Peptic ulcer diseae
3450,1,AIDS
3451,12,Diabetes 
3452,17,Gastroenteritis
3453,6,Bronchial Asthma
3454,23,Hypertension 
3455,30,Migraine
3456,7,Cervical spondylosis
3457,32,Paralysis (brain hemorrhage)
3458,28,Jaundice
3459,29,Malaria
3460,8,Chicken pox
3461,11,Dengue
3462,37,Typhoid
3463,40,hepatitis A
3464,19,Hepatitis B
3465,20,Hepatitis C
3466,21,Hepatitis D
3467,22,Hepatitis E
3468,3,Alcoholic hepatitis
3469,36,Tuberculosis
3470,10,Common Cold
3471,34,Pneumonia
3472,13,Dimorphic hemmorhoids(piles)
3473,18,Heart attack
3474,39,Varicose veins
3475,26,Hypothyroidism
3476,24,Hyperthyroidism
3477,25,Hypoglycemia
3478,31,Osteoarthristis
3479,5,Arthritis
3480,0,(vertigo) Paroymsal  Positional Vertigo
3481,2,Acne
3482,38,Urinary tract infection
3483,35,Psoriasis
3484,27,Impetigo
3485,15,Fungal infection
3486,4,Allergy
3487,16,GERD
3488,9,Chronic cholestasis
3489,14,Drug Reaction
3490,33,Peptic ulcer diseae
3491,1,AIDS
3492,12,Diabetes 
3493,17,Gastroenteritis
3494,6,Bronchial Asthma
3495,23,Hypertension 
3496,30,Migraine
3497,7,Cervical spondylosis
3498,32,Paralysis (brain hemorrhage)
3499,28,Jaundice
3500,29,Malaria
3501,8,Chicken pox
3502,11,Dengue
3503,37,Typhoid
3504,40,hepatitis A
3505,19,Hepatitis B
3506,20,Hepatitis C
3507,21,Hepatitis D
3508,22,Hepatitis E
3509,3,Alcoholic hepatitis
3510,36,Tuberculosis
3511,10,Common Cold
3512,34,Pneumonia
3513,13,Dimorphic hemmorhoids(piles)
3514,18,Heart attack
3515,39,Varicose veins
3516,26,Hypothyroidism
3517,24,Hyperthyroidism
3518,25,Hypoglycemia
3519,31,Osteoarthristis
3520,5,Arthritis
3521,0,(vertigo) Paroymsal  Positional Vertigo
3522,2,Acne
3523,38,Urinary tract infection
3524,35,Psoriasis
3525,27,Impetigo
3526,15,Fungal infection
3527,4,Allergy
3528,16,GERD
3529,9,Chronic cholestasis
3530,14,Drug Reaction
3531,33,Peptic ulcer diseae
3532,1,AIDS
3533,12,Diabetes 
3534,17,Gastroenteritis
3535,6,Bronchial Asthma
3536,23,Hypertension 
3537,30,Migraine
3538,7,Cervical spondylosis
3539,32,Paralysis (brain hemorrhage)
3540,28,Jaundice
3541,29,Malaria
3542,8,Chicken pox
3543,11,Dengue
3544,37,Typhoid
3545,40,hepatitis A
3546,19,Hepatitis B
3547,20,Hepatitis C
3548,21,Hepatitis D
3549,22,Hepatitis E
3550,3,Alcoholic hepatitis
3551,36,Tuberculosis
3552,10,Common Cold
3553,34,Pneumonia
3554,13,Dimorphic hemmorhoids(piles)
3555,18,Heart attack
3556,39,Varicose veins
3557,26,Hypothyroidism
3558,24,Hyperthyroidism
3559,25,Hypoglycemia
3560,31,Osteoarthristis
3561,5,Arthritis
3562,0,(vertigo) Paroymsal  Positional Vertigo
3563,2,Acne
3564,38,Urinary tract infection
3565,35,Psoriasis
3566,27,Impetigo
3567,15,Fungal infection
3568,4,Allergy
3569,16,GERD
3570,9,Chronic cholestasis
3571,14,Drug Reaction
3572,33,Peptic ulcer diseae
3573,1,AIDS
3574,12,Diabetes 
3575,17,Gastroenteritis
3576,6,Bronchial Asthma
3577,23,Hypertension 
3578,30,Migraine
3579,7,Cervical spondylosis
3580,32,Paralysis (brain hemorrhage)
3581,28,Jaundice
3582,29,Malaria
3583,8,Chicken pox
3584,11,Dengue
3585,37,Typhoid
3586,40,hepatitis A
3587,19,Hepatitis B
3588,20,Hepatitis C
3589,21,Hepatitis D
3590,22,Hepatitis E
3591,3,Alcoholic hepatitis
3592,36,Tuberculosis
3593,10,Common Cold
3594,34,Pneumonia
3595,13,Dimorphic hemmorhoids(piles)
3596,18,Heart attack
3597,39,Varicose veins
3598,26,Hypothyroidism
3599,24,Hyperthyroidism
3600,25,Hypoglycemia
3601,31,Osteoarthristis
3602,5,Arthritis
3603,0,(vertigo) Paroymsal  Positional Vertigo
3604,2,Acne
3605,38,Urinary tract infection
3606,35,Psoriasis
3607,27,Impetigo
3608,15,Fungal infection
3609,4,Allergy
3610,16,GERD
3611,9,Chronic cholestasis
3612,14,Drug Reaction
3613,33,Peptic ulcer diseae
3614,1,AIDS
3615,12,Diabetes 
3616,17,Gastroenteritis
3617,6,Bronchial Asthma
3618,23,Hypertension 
3619,30,Migraine
3620,7,Cervical spondylosis
3621,32,Paralysis (brain hemorrhage)
3622,28,Jaundice
3623,29,Malaria
3624,8,Chicken pox
3625,11,Dengue
3626,37,Typhoid
3627,40,hepatitis A
3628,19,Hepatitis B
3629,20,Hepatitis C
3630,21,Hepatitis D
3631,22,Hepatitis E
3632,3,Alcoholic hepatitis
3633,36,Tuberculosis
3634,10,Common Cold
3635,34,Pneumonia
3636,13,Dimorphic hemmorhoids(piles)
3637,18,Heart attack
3638,39,Varicose veins
3639,26,Hypothyroidism
3640,24,Hyperthyroidism
3641,25,Hypoglycemia
3642,31,Osteoarthristis
3643,5,Arthritis
3644,0,(vertigo) Paroymsal  Positional Vertigo
3645,2,Acne
3646,38,Urinary tract infection
3647,35,Psoriasis
3648,27,Impetigo
3649,15,Fungal infection
3650,4,Allergy
3651,16,GERD
3652,9,Chronic cholestasis
3653,14,Drug Reaction
3654,33,Peptic ulcer diseae
3655,1,AIDS
3656,12,Diabetes 
3657,17,Gastroenteritis
3658,6,Bronchial Asthma
3659,23,Hypertension 
3660,30,Migraine
3661,7,Cervical spondylosis
3662,32,Paralysis (brain hemorrhage)
3663,28,Jaundice
3664,29,Malaria
3665,8,Chicken pox
3666,11,Dengue
3667,37,Typhoid
3668,40,hepatitis A
3669,19,Hepatitis B
3670,20,Hepatitis C
3671,21,Hepatitis D
3672,22,Hepatitis E
3673,3,Alcoholic hepatitis
3674,36,Tuberculosis
3675,10,Common Cold
3676,34,Pneumonia
3677,13,Dimorphic hemmorhoids(piles)
3678,18,Heart attack
3679,39,Varicose veins
3680,26,Hypothyroidism
3681,24,Hyperthyroidism
3682,25,Hypoglycemia
3683,31,Osteoarthristis
3684,5,Arthritis
3685,0,(vertigo) Paroymsal  Positional Vertigo
3686,2,Acne
3687,38,Urinary tract infection
3688,35,Psoriasis
3689,27,Impetigo
3690,15,Fungal infection
3691,4,Allergy
3692,16,GERD
3693,9,Chronic cholestasis
3694,14,Drug Reaction
3695,33,Peptic ulcer diseae
3696,1,AIDS
3697,12,Diabetes 
3698,17,Gastroenteritis
3699,6,Bronchial Asthma
3700,23,Hypertension 
3701,30,Migraine
3702,7,Cervical spondylosis
3703,32,Paralysis (brain hemorrhage)
3704,28,Jaundice
3705,29,Malaria
3706,8,Chicken pox
3707,11,Dengue
3708,37,Typhoid
3709,40,hepatitis A
3710,19,Hepatitis B
3711,20,Hepatitis C
3712,21,Hepatitis D
3713,22,Hepatitis E
3714,3,Alcoholic hepatitis
3715,36,Tuberculosis
3716,10,Common Cold
3717,34,Pneumonia
3718,13,Dimorphic hemmorhoids(piles)
3719,18,Heart attack
3720,39,Varicose veins
3721,26,Hypothyroidism
3722,24,Hyperthyroidism
3723,25,Hypoglycemia
3724,31,Osteoarthristis
3725,5,Arthritis
3726,0,(vertigo) Paroymsal  Positional Vertigo
3727,2,Acne
3728,38,Urinary tract infection
3729,35,Psoriasis
3730,27,Impetigo
3731,15,Fungal infection
3732,4,Allergy
3733,16,GERD
3734,9,Chronic cholestasis
3735,14,Drug Reaction
3736,33,Peptic ulcer diseae
3737,1,AIDS
3738,12,Diabetes 
3739,17,Gastroenteritis
3740,6,Bronchial Asthma
3741,23,Hypertension 
3742,30,Migraine
3743,7,Cervical spondylosis
3744,32,Paralysis (brain hemorrhage)
3745,28,Jaundice
3746,29,Malaria
3747,8,Chicken pox
3748,11,Dengue
3749,37,Typhoid
3750,40,hepatitis A
3751,19,Hepatitis B
3752,20,Hepatitis C
3753,21,Hepatitis D
3754,22,Hepatitis E
3755,3,Alcoholic hepatitis
3756,36,Tuberculosis
3757,10,Common Cold
3758,34,Pneumonia
3759,13,Dimorphic hemmorhoids(piles)
3760,18,Heart attack
3761,39,Varicose veins
3762,26,Hypothyroidism
3763,24,Hyperthyroidism
3764,25,Hypoglycemia
3765,31,Osteoarthristis
3766,5,Arthritis
3767,0,(vertigo) Paroymsal  Positional Vertigo
3768,2,Acne
3769,38,Urinary tract infection
3770,35,Psoriasis
3771,27,Impetigo
3772,15,Fungal infection
3773,4,Allergy
3774,16,GERD
3775,9,Chronic cholestasis
3776,14,Drug Reaction
3777,33,Peptic ulcer diseae
3778,1,AIDS
3779,12,Diabetes 
3780,17,Gastroenteritis
3781,6,Bronchial Asthma
3782,23,Hypertension 
3783,30,Migraine
3784,7,Cervical spondylosis
3785,32,Paralysis (brain hemorrhage)
3786,28,Jaundice
3787,29,Malaria
3788,8,Chicken pox
3789,11,Dengue
3790,37,Typhoid
3791,40,hepatitis A
3792,19,Hepatitis B
3793,20,Hepatitis C
3794,21,Hepatitis D
3795,22,Hepatitis E
3796,3,Alcoholic hepatitis
3797,36,Tuberculosis
3798,10,Common Cold
3799,34,Pneumonia
3800,13,Dimorphic hemmorhoids(piles)
3801,18,Heart attack
3802,39,Varicose veins
3803,26,Hypothyroidism
3804,24,Hyperthyroidism
3805,25,Hypoglycemia
3806,31,Osteoarthristis
3807,5,Arthritis
3808,0,(vertigo) Paroymsal  Positional Vertigo
3809,2,Acne
3810,38,Urinary tract infection
3811,35,Psoriasis
3812,27,Impetigo
3813,15,Fungal infection
3814,4,Allergy
3815,16,GERD
3816,9,Chronic cholestasis
3817,14,Drug Reaction
3818,33,Peptic ulcer diseae
3819,1,AIDS
3820,12,Diabetes 
3821,17,Gastroenteritis
3822,6,Bronchial Asthma
3823,23,Hypertension 
3824,30,Migraine
3825,7,Cervical spondylosis
3826,32,Paralysis (brain hemorrhage)
3827,28,Jaundice
3828,29,Malaria
3829,8,Chicken pox
3830,11,Dengue
3831,37,Typhoid
3832,40,hepatitis A
3833,19,Hepatitis B
3834,20,Hepatitis C
3835,21,Hepatitis D
3836,22,Hepatitis E
3837,3,Alcoholic hepatitis
3838,36,Tuberculosis
3839,10,Common Cold
3840,34,Pneumonia
3841,13,Dimorphic hemmorhoids(piles)
3842,18,Heart attack
3843,39,Varicose veins
3844,26,Hypothyroidism
3845,24,Hyperthyroidism
3846,25,Hypoglycemia
3847,31,Osteoarthristis
3848,5,Arthritis
3849,0,(vertigo) Paroymsal  Positional Vertigo
3850,2,Acne
3851,38,Urinary tract infection
3852,35,Psoriasis
3853,27,Impetigo
3854,15,Fungal infection
3855,4,Allergy
3856,16,GERD
3857,9,Chronic cholestasis
3858,14,Drug Reaction
3859,33,Peptic ulcer diseae
3860,1,AIDS
3861,12,Diabetes 
3862,17,Gastroenteritis
3863,6,Bronchial Asthma
3864,23,Hypertension 
3865,30,Migraine
3866,7,Cervical spondylosis
3867,32,Paralysis (brain hemorrhage)
3868,28,Jaundice
3869,29,Malaria
3870,8,Chicken pox
3871,11,Dengue
3872,37,Typhoid
3873,40,hepatitis A
3874,19,Hepatitis B
3875,20,Hepatitis C
3876,21,Hepatitis D
3877,22,Hepatitis E
3878,3,Alcoholic hepatitis
3879,36,Tuberculosis
3880,10,Common Cold
3881,34,Pneumonia
3882,13,Dimorphic hemmorhoids(piles)
3883,18,Heart attack
3884,39,Varicose veins
3885,26,Hypothyroidism
3886,24,Hyperthyroidism
3887,25,Hypoglycemia
3888,31,Osteoarthristis
3889,5,Arthritis
3890,0,(vertigo) Paroymsal  Positional Vertigo
3891,2,Acne
3892,38,Urinary tract infection
3893,35,Psoriasis
3894,27,Impetigo
3895,15,Fungal infection
3896,4,Allergy
3897,16,GERD
3898,9,Chronic cholestasis
3899,14,Drug Reaction
3900,33,Peptic ulcer diseae
3901,1,AIDS
3902,12,Diabetes 
3903,17,Gastroenteritis
3904,6,Bronchial Asthma
3905,23,Hypertension 
3906,30,Migraine
3907,7,Cervical spondylosis
3908,32,Paralysis (brain hemorrhage)
3909,28,Jaundice
3910,29,Malaria
3911,8,Chicken pox
3912,11,Dengue
3913,37,Typhoid
3914,40,hepatitis A
3915,19,Hepatitis B
3916,20,Hepatitis C
3917,21,Hepatitis D
3918,22,Hepatitis E
3919,3,Alcoholic hepatitis
3920,36,Tuberculosis
3921,10,Common Cold
3922,34,Pneumonia
3923,13,Dimorphic hemmorhoids(piles)
3924,18,Heart attack
3925,39,Varicose veins
3926,26,Hypothyroidism
3927,24,Hyperthyroidism
3928,25,Hypoglycemia
3929,31,Osteoarthristis
3930,5,Arthritis
3931,0,(vertigo) Paroymsal  Positional Vertigo
3932,2,Acne
3933,38,Urinary tract infection
3934,35,Psoriasis
3935,27,Impetigo
3936,15,Fungal infection
3937,4,Allergy
3938,16,GERD
3939,9,Chronic cholestasis
3940,14,Drug Reaction
3941,33,Peptic ulcer diseae
3942,1,AIDS
3943,12,Diabetes 
3944,17,Gastroenteritis
3945,6,Bronchial Asthma
3946,23,Hypertension 
3947,30,Migraine
3948,7,Cervical spondylosis
3949,32,Paralysis (brain hemorrhage)
3950,28,Jaundice
3951,29,Malaria
3952,8,Chicken pox
3953,11,Dengue
3954,37,Typhoid
3955,40,hepatitis A
3956,19,Hepatitis B
3957,20,Hepatitis C
3958,21,Hepatitis D
3959,22,Hepatitis E
3960,3,Alcoholic hepatitis
3961,36,Tuberculosis
3962,10,Common Cold
3963,34,Pneumonia
3964,13,Dimorphic hemmorhoids(piles)
3965,18,Heart attack
3966,39,Varicose veins
3967,26,Hypothyroidism
3968,24,Hyperthyroidism
3969,25,Hypoglycemia
3970,31,Osteoarthristis
3971,5,Arthritis
3972,0,(vertigo) Paroymsal  Positional Vertigo
3973,2,Acne
3974,38,Urinary tract infection
3975,35,Psoriasis
3976,27,Impetigo
3977,15,Fungal infection
3978,4,Allergy
3979,16,GERD
3980,9,Chronic cholestasis
3981,14,Drug Reaction
3982,33,Peptic ulcer diseae
3983,1,AIDS
3984,12,Diabetes 
3985,17,Gastroenteritis
3986,6,Bronchial Asthma
3987,23,Hypertension 
3988,30,Migraine
3989,7,Cervical spondylosis
3990,32,Paralysis (brain hemorrhage)
3991,28,Jaundice
3992,29,Malaria
3993,8,Chicken pox
3994,11,Dengue
3995,37,Typhoid
3996,40,hepatitis A
3997,19,Hepatitis B
3998,20,Hepatitis C
3999,21,Hepatitis D
4000,22,Hepatitis E
4001,3,Alcoholic hepatitis
4002,36,Tuberculosis
4003,10,Common Cold
4004,34,Pneumonia
4005,13,Dimorphic hemmorhoids(piles)
4006,18,Heart attack
4007,39,Varicose veins
4008,26,Hypothyroidism
4009,24,Hyperthyroidism
4010,25,Hypoglycemia
4011,31,Osteoarthristis
4012,5,Arthritis
4013,0,(vertigo) Paroymsal  Positional Vertigo
4014,2,Acne
4015,38,Urinary tract infection
4016,35,Psoriasis
4017,27,Impetigo
4018,15,Fungal infection
4019,4,Allergy
4020,16,GERD
4021,9,Chronic cholestasis
4022,14,Drug Reaction
4023,33,Peptic ulcer diseae
4024,1,AIDS
4025,12,Diabetes 
4026,17,Gastroenteritis
4027,6,Bronchial Asthma
4028,23,Hypertension 
4029,30,Migraine
4030,7,Cervical spondylosis
4031,32,Paralysis (brain hemorrhage)
4032,28,Jaundice
4033,29,Malaria
4034,8,Chicken pox
4035,11,Dengue
4036,37,Typhoid
4037,40,hepatitis A
4038,19,Hepatitis B
4039,20,Hepatitis C
4040,21,Hepatitis D
4041,22,Hepatitis E
4042,3,Alcoholic hepatitis
4043,36,Tuberculosis
4044,10,Common Cold
4045,34,Pneumonia
4046,13,Dimorphic hemmorhoids(piles)
4047,18,Heart attack
4048,39,Varicose veins
4049,26,Hypothyroidism
4050,24,Hyperthyroidism
4051,25,Hypoglycemia
4052,31,Osteoarthristis
4053,5,Arthritis
4054,0,(vertigo) Paroymsal  Positional Vertigo
4055,2,Acne
4056,38,Urinary tract infection
4057,35,Psoriasis
4058,27,Impetigo
4059,15,Fungal infection
4060,4,Allergy
4061,16,GERD
4062,9,Chronic cholestasis
4063,14,Drug Reaction
4064,33,Peptic ulcer diseae
4065,1,AIDS
4066,12,Diabetes 
4067,17,Gastroenteritis
4068,6,Bronchial Asthma
4069,23,Hypertension 
4070,30,Migraine
4071,7,Cervical spondylosis
4072,32,Paralysis (brain hemorrhage)
4073,28,Jaundice
4074,29,Malaria
4075,8,Chicken pox
4076,11,Dengue
4077,37,Typhoid
4078,40,hepatitis A
4079,19,Hepatitis B
4080,20,Hepatitis C
4081,21,Hepatitis D
4082,22,Hepatitis E
4083,3,Alcoholic hepatitis
4084,36,Tuberculosis
4085,10,Common Cold
4086,34,Pneumonia
4087,13,Dimorphic hemmorhoids(piles)
4088,18,Heart attack
4089,39,Varicose veins
4090,26,Hypothyroidism
4091,24,Hyperthyroidism
4092,25,Hypoglycemia
4093,31,Osteoarthristis
4094,5,Arthritis
4095,0,(vertigo) Paroymsal  Positional Vertigo
4096,2,Acne
4097,38,Urinary tract infection
4098,35,Psoriasis
4099,27,Impetigo
4100,15,Fungal infection
4101,4,Allergy
4102,16,GERD
4103,9,Chronic cholestasis
4104,14,Drug Reaction
4105,33,Peptic ulcer diseae
4106,1,AIDS
4107,12,Diabetes 
4108,17,Gastroenteritis
4109,6,Bronchial Asthma
4110,23,Hypertension 
4111,30,Migraine
4112,7,Cervical spondylosis
4113,32,Paralysis (brain hemorrhage)
4114,28,Jaundice
4115,29,Malaria
4116,8,Chicken pox
4117,11,Dengue
4118,37,Typhoid
4119,40,hepatitis A
4120,19,Hepatitis B
4121,20,Hepatitis C
4122,21,Hepatitis D
4123,22,Hepatitis E
4124,3,Alcoholic hepatitis
4125,36,Tuberculosis
4126,10,Common Cold
4127,34,Pneumonia
4128,13,Dimorphic hemmorhoids(piles)
4129,18,Heart attack
4130,39,Varicose veins
4131,26,Hypothyroidism
4132,24,Hyperthyroidism
4133,25,Hypoglycemia
4134,31,Osteoarthristis
4135,5,Arthritis
4136,0,(vertigo) Paroymsal  Positional Vertigo
4137,2,Acne
4138,38,Urinary tract infection
4139,35,Psoriasis
4140,27,Impetigo
4141,15,Fungal infection
4142,4,Allergy
4143,16,GERD
4144,9,Chronic cholestasis
4145,14,Drug Reaction
4146,33,Peptic ulcer diseae
4147,1,AIDS
4148,12,Diabetes 
4149,17,Gastroenteritis
4150,6,Bronchial Asthma
4151,23,Hypertension 
4152,30,Migraine
4153,7,Cervical spondylosis
4154,32,Paralysis (brain hemorrhage)
4155,28,Jaundice
4156,29,Malaria
4157,8,Chicken pox
4158,11,Dengue
4159,37,Typhoid
4160,40,hepatitis A
4161,19,Hepatitis B
4162,20,Hepatitis C
4163,21,Hepatitis D
4164,22,Hepatitis E
4165,3,Alcoholic hepatitis
4166,36,Tuberculosis
4167,10,Common Cold
4168,34,Pneumonia
4169,13,Dimorphic hemmorhoids(piles)
4170,18,Heart attack
4171,39,Varicose veins
4172,26,Hypothyroidism
4173,24,Hyperthyroidism
4174,25,Hypoglycemia
4175,31,Osteoarthristis
4176,5,Arthritis
4177,0,(vertigo) Paroymsal  Positional Vertigo
4178,2,Acne
4179,38,Urinary tract infection
4180,35,Psoriasis
4181,27,Impetigo
4182,15,Fungal infection
4183,4,Allergy
4184,16,GERD
4185,9,Chronic cholestasis
4186,14,Drug Reaction
4187,33,Peptic ulcer diseae
4188,1,AIDS
4189,12,Diabetes 
4190,17,Gastroenteritis
4191,6,Bronchial Asthma
4192,23,Hypertension 
4193,30,Migraine
4194,7,Cervical spondylosis
4195,32,Paralysis (brain hemorrhage)
4196,28,Jaundice
4197,29,Malaria
4198,8,Chicken pox
4199,11,Dengue
4200,37,Typhoid
4201,40,hepatitis A
4202,19,Hepatitis B
4203,20,Hepatitis C
4204,21,Hepatitis D
4205,22,Hepatitis E
4206,3,Alcoholic hepatitis
4207,36,Tuberculosis
4208,10,Common Cold
4209,34,Pneumonia
4210,13,Dimorphic hemmorhoids(piles)
4211,18,Heart attack
4212,39,Varicose veins
4213,26,Hypothyroidism
4214,24,Hyperthyroidism
4215,25,Hypoglycemia
4216,31,Osteoarthristis
4217,5,Arthritis
4218,0,(vertigo) Paroymsal  Positional Vertigo
4219,2,Acne
4220,38,Urinary tract infection
4221,35,Psoriasis
4222,27,Impetigo
4223,15,Fungal infection
4224,4,Allergy
4225,16,GERD
4226,9,Chronic cholestasis
4227,14,Drug Reaction
4228,33,Peptic ulcer diseae
4229,1,AIDS
4230,12,Diabetes 
4231,17,Gastroenteritis
4232,6,Bronchial Asthma
4233,23,Hypertension 
4234,30,Migraine
4235,7,Cervical spondylosis
4236,32,Paralysis (brain hemorrhage)
4237,28,Jaundice
4238,29,Malaria
4239,8,Chicken pox
4240,11,Dengue
4241,37,Typhoid
4242,40,hepatitis A
4243,19,Hepatitis B
4244,20,Hepatitis C
4245,21,Hepatitis D
4246,22,Hepatitis E
4247,3,Alcoholic hepatitis
4248,36,Tuberculosis
4249,10,Common Cold
4250,34,Pneumonia
4251,13,Dimorphic hemmorhoids(piles)
4252,18,Heart attack
4253,39,Varicose veins
4254,26,Hypothyroidism
4255,24,Hyperthyroidism
4256,25,Hypoglycemia
4257,31,Osteoarthristis
4258,5,Arthritis
4259,0,(vertigo) Paroymsal  Positional Vertigo
4260,2,Acne
4261,38,Urinary tract infection
4262,35,Psoriasis
4263,27,Impetigo
4264,15,Fungal infection
4265,4,Allergy
4266,16,GERD
4267,9,Chronic cholestasis
4268,14,Drug Reaction
4269,33,Peptic ulcer diseae
4270,1,AIDS
4271,12,Diabetes 
4272,17,Gastroenteritis
4273,6,Bronchial Asthma
4274,23,Hypertension 
4275,30,Migraine
4276,7,Cervical spondylosis
4277,32,Paralysis (brain hemorrhage)
4278,28,Jaundice
4279,29,Malaria
4280,8,Chicken pox
4281,11,Dengue
4282,37,Typhoid
4283,40,hepatitis A
4284,19,Hepatitis B
4285,20,Hepatitis C
4286,21,Hepatitis D
4287,22,Hepatitis E
4288,3,Alcoholic hepatitis
4289,36,Tuberculosis
4290,10,Common Cold
4291,34,Pneumonia
4292,13,Dimorphic hemmorhoids(piles)
4293,18,Heart attack
4294,39,Varicose veins
4295,26,Hypothyroidism
4296,24,Hyperthyroidism
